timestamp,rpm,pitch_deg,blades,thrust_N,power_W,efficiency,disk_loading_N_m2,power_loading_N_W,tip_speed_m_s,tip_mach,cl,cd,source_file,t_s
2025-12-09 14:53:44.960917,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,10.79231
2025-12-09 14:53:45.060709,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,10.892102
2025-12-09 14:53:45.172300,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,11.003693
2025-12-09 14:53:45.283561,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,11.114954
2025-12-09 14:53:45.411675,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,11.243068
2025-12-09 14:53:45.522793,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,11.354186
2025-12-09 14:53:45.633724,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,11.465117
2025-12-09 14:53:45.729422,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,11.560815
2025-12-09 14:53:45.848830,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,11.680223
2025-12-09 14:53:45.954015,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,11.785408
