timestamp,rpm,pitch_deg,blades,thrust_N,power_W,efficiency,disk_loading_N_m2,power_loading_N_W,tip_speed_m_s,cl,cd
2025-12-08T22:44:48.342544,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:48.436847,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:48.547469,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:48.643292,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:48.754569,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:48.849999,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:48.961605,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:49.057075,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:49.167876,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:49.295130,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:49.390114,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:49.504557,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:49.596011,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:49.705615,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:49.818262,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:49.914952,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:50.019022,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:50.106959,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:50.220969,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:50.338064,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:50.436321,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:50.548736,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:50.658153,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:50.753787,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:50.865452,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:50.977301,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:51.087682,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:51.209354,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:51.327161,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:51.467679,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:51.578137,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:51.683315,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:51.790051,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:51.896966,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:52.008430,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:52.104060,5000,60,1,1988.1902719340173,4469.413628347615,4.363916206807554,2531.4424766841476,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:52.231521,5000,60,2,3976.3805438680347,8938.82725669523,4.363916206807554,5062.884953368295,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:52.327707,5000,60,2,3976.3805438680347,8938.82725669523,4.363916206807554,5062.884953368295,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:52.439209,5000,60,2,3976.3805438680347,8938.82725669523,4.363916206807554,5062.884953368295,0.44484365003135107,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:52.567420,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:52.695834,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:52.807964,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:52.919363,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:53.030796,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:53.142127,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:53.237003,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:53.347598,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:53.458252,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:53.569400,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:53.696110,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:53.791494,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:53.902342,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:54.013400,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:54.125391,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:54.236494,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:54.331788,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:54.442937,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:54.553998,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
2025-12-08T22:44:54.680602,5000,60,3,5964.5708158020525,13408.240885042842,4.363916206807555,7594.327430052444,0.4448436500313512,261.79938779914943,2.7206990463513265,0.030499999999999992
