timestamp,rpm,pitch_deg,blades,thrust_N,power_W,efficiency,disk_loading_N_m2,power_loading_N_W,tip_speed_m_s,cl,cd
2025-12-08T22:39:17.071519,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:17.213360,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:17.324725,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:17.439604,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:17.564904,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:17.678974,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:17.799453,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:17.929221,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:18.041652,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:18.135386,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:18.248081,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:18.361386,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:18.467839,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:18.578919,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:18.692267,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:18.792950,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:18.911476,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:19.028139,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:19.131609,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:19.243125,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:19.361050,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:19.464071,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:19.587746,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:19.695937,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:19.805488,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:19.962658,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:20.080304,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:20.187225,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:20.286496,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:20.407568,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:20.513991,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:20.626422,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:20.735647,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:20.840181,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:20.971883,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:21.076805,5000,35,4,7132.712946373165,1018289.8481811654,0.06871512480351465,9081.65218456677,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:21.207580,5000,35,3,5349.534709779874,763717.3861358741,0.06871512480351463,6811.239138425078,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:21.314047,5000,35,3,5349.534709779874,763717.3861358741,0.06871512480351463,6811.239138425078,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
2025-12-08T22:39:21.441126,5000,35,3,5349.534709779874,763717.3861358741,0.06871512480351463,6811.239138425078,0.007004599878034112,261.79938779914943,2.952131434093549,0.01786969785011496
