timestamp,rpm,pitch_deg,blades,thrust_N,power_W,efficiency,disk_loading_N_m2,power_loading_N_W,tip_speed_m_s,tip_mach,cl,cd
2025-12-08T22:51:06.036633,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:06.196080,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:06.324675,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:06.428404,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:06.547262,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:06.667461,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:06.780679,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:06.897327,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:07.022242,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:07.151237,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:07.257730,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:07.535723,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:07.659168,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:07.773417,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:07.880341,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:07.992947,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:08.118414,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:08.261646,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:08.372348,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:08.489302,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
2025-12-08T22:51:08.606712,2000.0,15.0,3,550.983450576624,281.62388345361137,19.192788565629623,701.5339177687898,1.956451433805262,104.71975511965977,0.3053054085121276,1.5707963267948966,0.01000961894323342
