timestamp,rpm,pitch_deg,blades,thrust_N,power_W,efficiency,disk_loading_N_m2,power_loading_N_W,tip_speed_m_s,tip_mach,cl,cd
2025-12-09T14:52:17.934206,1936.0,15.0,1,172.09490559770353,85.14797032020708,19.82726091490663,219.11803925446085,2.021127514261634,101.36872295583066,0.29553563543973954,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:18.087745,1872.0,15.0,1,160.90479903879265,76.97962203303064,20.505115988920533,204.8703530738552,2.0902258908175875,98.01769079200155,0.28576586236735146,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:18.204702,1808.0,15.0,1,150.09083051547543,69.35112645351518,21.230960802687633,191.1015807144464,2.164216187837679,94.66665862817243,0.27599608929496333,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:18.314465,1744.0,15.0,1,139.65300002775186,62.244027078834655,22.0100786303092,177.81172217623444,2.243636965373007,91.31562646434331,0.26622631622257525,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:18.436741,1680.0,15.0,1,129.59130757562195,55.63986740616309,22.84855781622574,165.00077745921934,2.329108849768169,87.96459430051421,0.2564565431501872,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:18.558120,1616.0,15.0,1,119.90575315908566,49.52019093267443,23.753451195086164,152.66874656340104,2.4213507844124527,84.61356213668509,0.2466867700777991,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:18.665974,1552.0,15.0,1,110.59633677814301,43.86654115554266,24.732974955708276,140.81562948877954,2.521200301295441,81.26252997285597,0.236916997005411,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:18.814683,1488.0,15.0,1,101.66305843279406,38.66046157194181,25.796758824770993,129.44142623535495,2.6296390239318037,77.91149780902687,0.22714722393302295,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:18.934001,1424.0,15.0,1,93.10591812303872,33.883495679045815,26.956163715771932,118.54613680312715,2.7478250474793,74.56046564519777,0.2173774508606349,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:19.052831,1360.0,15.0,1,84.92491584887699,29.51718697402865,28.224689067102386,108.12976119209615,2.8771344614783265,71.20943348136865,0.2076076777882468,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:19.164119,1296.0,15.0,1,77.12005161030892,25.543078954064335,29.618500872885217,98.19229940226198,3.0192151756254044,67.85840131753953,0.1978379047158587,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:19.281640,1232.0,15.0,1,69.69132540733447,21.94271511632683,31.157124294853286,88.73375143362463,3.1760575224111407,64.50736915371041,0.18806813164347058,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:19.386630,1168.0,15.0,1,62.63873723995369,18.69763895799015,32.8643639822425,79.75411728618413,3.3500880715843526,61.156336989881304,0.1782983585710825,1.5707963267948966,0.01000961894323342
2025-12-09T14:52:19.513451,1104.0,15.0,1,55.96228710816654,15.789393976228252,34.76954450295221,71.25339695994043,3.54429607573417,57.80530482605219,0.16852858549869443,1.5707963267948966,0.01000961894323342
